"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"3671630575","191159","9633","10 Jan 2018 05:07","28:38","1718","13-40","13,40","Dire","TSHOW RISING","Stormwind, H1j4ck, Lolingblue, f1nn the human, Unknown","paiN Gaming","Leostyle, KINGRD, Timado, Duster, tavo"
"3671628132","191144","9584","10 Jan 2018 05:05","21:50","1310","26-8","26,8","Radiant","Team Empire","fn, Silent, Ghostik, yoky-, Miposhka","Effect","Afoninje, AfterLife, Maden, Cooman, KingR"
"3671623557","191157","9584","10 Jan 2018 05:01","29:27","1767","26-15","26,15","Radiant","OG","n0tail, JerAx, s4, Resolut1on, Fly","ZephyrDota","SexyBamboe, ＡＫＩ, ComeWithMe, tv/charliedotaa, canceL^^"
"3671622540","191156","9633","10 Jan 2018 05:05","40:24","2424","26-33","26,33","Dire","Team Singularity","solen, Bashruk, Mastermind, Mikey, Smile","GangSquad","Buugi, rmN-, .Ark, dnz , oliver"
"3671617722","191155","9633","10 Jan 2018 05:08","35:22","2122","20-25","20,25","Dire","Team Doggie","NoiA, HeStEJoE-RoTTeN, Gorgc, Ar1se-, ar3a1234","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3671561032","191127","9584","10 Jan 2018 04:20","44:45","2685","35-43","35,43","Radiant","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","Geek Fam","skemberlulu, Oli~, ChYuaN, MαrCh`ti8stage, Mskiinfnty.PH2n"
"3671553991","191144","9584","10 Jan 2018 04:16","24:56","1496","24-6","24,6","Radiant","Team Empire","fn, Silent, Ghostik, yoky-, Miposhka","Effect","Afoninje, AfterLife, Maden, Cooman, KingR"
"3671539575","191148","9584","10 Jan 2018 04:08","30:59","1859","38-19","38,19","Radiant","Execration.安博电竞","Kim0, Karl, Nando, raging-_-potato, yAj","BOOM ID","SaintDeLucaz, Jhocam, inYourdreaM, Khezcute, TeravisuParkur"
"3671535496","191141","9584","10 Jan 2018 04:04","50:13","3013","39-47","39,47","Dire","Team. Spirit","Illidan, Fng, DkPhobos, Biver, iLTW","M19","Nίx, Sedoy, Nofear, nongrata`,"
"3671522180","191143","9633","10 Jan 2018 03:59","59:51","3591","33-28","33,28","Radiant","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy","Gambit Esports","chshrct, G, Bignum, ALWAYSWANNAFLY, twitch.tv/daxak"
"3671455981","191131","9633","10 Jan 2018 03:20","30:21","1821","17-44","17,44","Dire","Show.†ime☼","LeGenD, Nitro, ThEbEsTpLaYeR, -SaGa-Return!, YaphetS","paiN Gaming","Leostyle, KINGRD, Timado, Duster, tavo"
"3671452478","191144","9584","10 Jan 2018 03:14","34:31","2071","32-11","32,11","Radiant","Effect","Afoninje, AfterLife, Maden, Cooman, KingR","Team Empire","fn, Silent, Ghostik, yoky-, Miposhka"
"3671451565","191127","9584","10 Jan 2018 03:13","43:46","2626","23-31","23,31","Dire","Geek Fam","skemberlulu, Oli~, ChYuaN, MαrCh`ti8stage, Mskiinfnty.PH2n","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3671434452","191143","9633","10 Jan 2018 03:05","29:24","1764","31-9","31,9","Radiant","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy","Gambit Esports","chshrct, G, Bignum, ALWAYSWANNAFLY, twitch.tv/daxak"
"3671430511","191141","9584","10 Jan 2018 03:01","41:25","2485","39-21","39,21","Radiant","Team. Spirit","Illidan, Fng, DkPhobos, Biver, iLTW","M19","Nίx, Sedoy, Nofear, nongrata`,"
"3671351618","191131","9633","10 Jan 2018 02:15","34:40","2080","25-34","25,34","Dire","Show.†ime☼","LeGenD, Nitro, ThEbEsTpLaYeR, -SaGa-Return!, YaphetS","paiN Gaming","Leostyle, KINGRD, Timado, Duster, tavo"
"3671333941","191120","9584","10 Jan 2018 02:06","30:02","1802","29-19","29,19","Radiant","Fnatic","pieliedie, EternaLEnVy, Ohaiyo, DJ, Abed","AGV安博电竞","Erice, Grimzx, Sirc?, poop, Densyo-"
"3671328138","191127","9584","10 Jan 2018 02:02","42:06","2526","38-22","38,22","Radiant","Geek Fam","skemberlulu, Oli~, ChYuaN, MαrCh`ti8stage, Mskiinfnty.PH2n","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3671260457","191115","9633","10 Jan 2018 01:20","35:55","2155","30-22","30,22","Dire","Eclipse","June, jdh, shadow, June, ghost","VGJ Thunder","Sylar, Ayo, Freeze, Yang, Fade"
"3671249370","191114","9633","10 Jan 2018 01:13","35:00","2100","31-19","31,19","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","EHOME","CTY, y`Maxine, Faith_bian, hym, old chicken"
"3671236550","191120","9584","10 Jan 2018 01:08","30:54","1854","14-25","14,25","Dire","AGV安博电竞","Erice, Grimzx, Sirc?, poop, Densyo-","Fnatic","pieliedie, EternaLEnVy, Ohaiyo, DJ, Abed"
"3671216561","191113","9579","10 Jan 2018 12:52","33:54","2034","39-29","39,29","Radiant","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi","KEEN GAMING","天命, Rong, 影, 荧, dark"
"3671175172","191117","9633","10 Jan 2018 12:28","1:03:38","3818","32-25","32,25","Radiant","Geek Fam","skemberlulu, Oli~, ChYuaN, MαrCh`ti8stage, Mskiinfnty.PH2n","BOOM ID","SaintDeLucaz, Jhocam, inYourdreaM, Khezcute, TeravisuParkur"
"3671161784","191115","9633","10 Jan 2018 12:18","35:28","2128","32-20","32,20","Radiant","VGJ Thunder","Sylar, Ayo, Freeze, Yang, Fade","Eclipse","June, jdh, shadow, June, ghost"
"3671152960","191114","9633","10 Jan 2018 12:14","34:32","2072","32-13","32,13","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","EHOME","CTY, y`Maxine, Faith_bian, hym, old chicken"
"3671145779","191113","9579","10 Jan 2018 12:05","25:13","1513","20-30","20,30","Dire","KEEN GAMING","天命, Rong, 影, 荧, dark","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi"
"3671102093","191104","9584","10 Jan 2018 11:33","47:09","2829","29-21","29,21","Dire","TEAM FLASH","Xtinct, Deth-sama. , Syeonix, TrazaM, Mercury","Clutch Gamers","Velo, Joshua #5593, Chappie, Armel, FLYSOLO"
"3671087160","191101","9633","10 Jan 2018 11:27","36:53","2213","35-17","35,17","Radiant","BOOM ID","SaintDeLucaz, Jhocam, inYourdreaM, Khezcute, TeravisuParkur","Geek Fam","skemberlulu, Oli~, ChYuaN, MαrCh`ti8stage, Mskiinfnty.PH2n"
"3671082529","191109","9633","10 Jan 2018 11:21","23:22","1402","33-11","33,11","Radiant","LGD-GAMING","xNova, Chalice, fy, Somnus丶M, Ame","Invictus Gaming","Xxs, END, Q, Op, BoBoKa"
"3671061970","191100","9633","10 Jan 2018 11:03","54:29","3269","21-33","21,33","Dire","496 Vikings","Kira, DifferentHeaven, R҉tÈo҉D҉™, 10Gu!, Magical","Fnatic","pieliedie, EternaLEnVy, Ohaiyo, DJ, Abed"
"3671050897","191093","9579","10 Jan 2018 10:55","35:43","2143","18-30","18,30","Dire","Eclipse","June, jdh, shadow, June, ghost","VGJ Thunder","Sylar, Ayo, Freeze, Yang, Fade"
"3671004560","191104","9584","10 Jan 2018 10:20","50:01","3001","16-15","16,15","Dire","TEAM FLASH","Xtinct, Deth-sama. , Syeonix, TrazaM, Mercury","Clutch Gamers","Velo, Joshua #5593, Chappie, Armel, FLYSOLO"
"3671003756","191096","9633","10 Jan 2018 10:18","31:49","1909","7-20","7,20","Dire","Invictus Gaming","Xxs, END, Q, Op, BoBoKa","LGD-GAMING","xNova, Chalice, fy, Somnus丶M, Ame"
"3670989334","191094","9633","10 Jan 2018 10:07","20:03","1203","20-4","20,4","Radiant","KEEN GAMING","天命, Rong, 影, 荧, dark","Newbee.M",", 晓磊1999, 折纸折纸, JUST, .leyuan."
"3670986336","191101","9633","10 Jan 2018 10:09","52:59","3179","39-28","39,28","Radiant","Geek Fam","skemberlulu, Oli~, ChYuaN, MαrCh`ti8stage, Mskiinfnty.PH2n","BOOM ID","SaintDeLucaz, Jhocam, inYourdreaM, Khezcute, TeravisuParkur"
"3670983643","191093","9579","10 Jan 2018 10:02","23:53","1433","7-26","7,26","Dire","Eclipse","June, jdh, shadow, June, ghost","VGJ Thunder","Sylar, Ayo, Freeze, Yang, Fade"
"3670983261","191100","9633","10 Jan 2018 10:07","33:57","2037","41-20","41,20","Radiant","Fnatic","pieliedie, EternaLEnVy, Ohaiyo, DJ, Abed","496 Vikings","Kira, DifferentHeaven, R҉tÈo҉D҉™, 10Gu!, Magical"
"3670915410","191096","9633","10 Jan 2018 09:12","30:50","1850","9-34","9,34","Dire","LGD-GAMING","xNova, Chalice, fy, Somnus丶M, Ame","Invictus Gaming","Xxs, END, Q, Op, BoBoKa"
"3670915406","191095","9633","10 Jan 2018 09:07","34:21","2061","33-21","33,21","Radiant","Execration.安博电竞","Kim0, Karl, Nando, raging-_-potato, yAj","Clutch Gamers","Velo, Joshua #5593, Chappie, Armel, FLYSOLO"
"3670910709","191094","9633","10 Jan 2018 09:02","35:39","2139","33-15","33,15","Radiant","KEEN GAMING","天命, Rong, 影, 荧, dark","Newbee.M",", 晓磊1999, 折纸折纸, JUST, .leyuan."
"3670906487","191093","9579","10 Jan 2018 08:57","30:54","1854","9-28","9,28","Dire","VGJ Thunder","Sylar, Ayo, Freeze, Yang, Fade","Eclipse","June, jdh, shadow, June, ghost"
"3670848008","191090","9633","10 Jan 2018 08:06","32:30","1950","24-12","24,12","Radiant","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","New Beginning","xfreedom, Net, Meracle♥L, ky xY `|, YamateH"
"3670830153","191092","9633","10 Jan 2018 07:49","54:37","3277","25-51","25,51","Dire","Execration.安博电竞","Kim0, Karl, Nando, raging-_-potato, yAj","Clutch Gamers","Velo, Joshua #5593, Chappie, Armel, FLYSOLO"
"3670814208","191084","9579","10 Jan 2018 07:31","30:10","1810","15-28","15,28","Dire","VGJ.Storm","monkeys-forever, STAN KING, BSJ, Ryoya, FLeee","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle"
"3670788423","191090","9633","10 Jan 2018 07:06","23:02","1382","5-19","5,19","Dire","New Beginning","xfreedom, Net, Meracle♥L, ky xY `|, YamateH","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3670782779","191089","9633","10 Jan 2018 07:00","22:01","1321","32-3","32,3","Radiant","Execration.安博电竞","Kim0, Karl, Nando, raging-_-potato, yAj","Clutch Gamers","Velo, Joshua #5593, Chappie, Armel, FLYSOLO"
"3670768568","191082","9633","10 Jan 2018 06:43","34:58","2098","46-33","46,33","Radiant","BLUE PIKACHU","Scourge McDuck, . ., Alren!! :V JAJA, Whiskey, ToXiN-","Radiant Dota 2","umbra, Shea Dr., PipBoy 3000, Pumpkin, Keva"
"3670753957","191084","9579","10 Jan 2018 06:28","41:49","2509","22-37","22,37","Dire","VGJ.Storm","monkeys-forever, STAN KING, BSJ, Ryoya, FLeee","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle"
"3670730423","191088","9633","10 Jan 2018 06:01","30:38","1838","25-52","25,52","Dire","Cats123","Cyragar, brink, Luu, , ✔ S o n i c","CES","MJW, MaRiO, iAnnihilate, wolf, chan"
"3670720184","191082","9633","10 Jan 2018 05:49","36:25","2185","15-32","15,32","Dire","Radiant Dota 2","umbra, Shea Dr., PipBoy 3000, Pumpkin, Keva","BLUE PIKACHU","Scourge McDuck, . ., Alren!! :V JAJA, Whiskey, ToXiN-"
"3670684368","191085","9633","10 Jan 2018 05:09","26:23","1583","13-29","13,29","Dire","Cats123","Cyragar, brink, Luu, , ✔ S o n i c","CES","MJW, MaRiO, iAnnihilate, wolf, chan"
"3670678570","191084","9579","10 Jan 2018 05:03","1:00:29","3629","33-44","33,44","Radiant","VGJ.Storm","monkeys-forever, STAN KING, BSJ, Ryoya, FLeee","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle"
"3670671475","191082","9633","10 Jan 2018 04:53","35:23","2123","28-26","28,26","Dire","BLUE PIKACHU","Scourge McDuck, . ., Alren!! :V JAJA, Whiskey, ToXiN-","Radiant Dota 2","umbra, Shea Dr., PipBoy 3000, Pumpkin, Keva"
"3670587205","191070","9633","10 Jan 2018 03:07","32:39","1959","35-10","35,10","Radiant","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle","Anonymous","Monster&Her, old White, Godzhand, QM, Onion"
"3670541925","191061","9633","10 Jan 2018 02:02","39:07","2347","28-22","28,22","Radiant","Digital Chaos","MoonMeander, Aui_2000, ritsu, kitrak, bryle","Anonymous","Monster&Her, old White, Godzhand, QM, Onion"
"3670464891","191050","9579","10 Jan 2018 12:04","22:04","1324","13-10","13,10","Radiant","Immortals","MSS, QO, MP, Febby, DuBu","CES","MJW, MaRiO, iAnnihilate, wolf, chan"
"3670425494","191050","9579","09 Jan 2018 11:09","27:56","1676","22-32","22,32","Dire","CES","MJW, MaRiO, iAnnihilate, wolf, chan","Immortals","MSS, QO, MP, Febby, DuBu"
"3670327145","191043","9633","09 Jan 2018 09:28","31:32","1892","12-37","12,37","Dire","Wise Monkeys","Tr1cky, WTS, Exel, Diskover, KotikImba","Evil Corporation","Handsken, Kage, 黄幕途, Frost,"
"3670314015","191037","9633","09 Jan 2018 09:16","35:46","2146","33-17","33,17","Radiant","Mad Kings e-Sports","Atun, XDXAD, sl4d1n-, Benjaz, D♡","Midas Club","Arms, M-GOD, Lil_princes5, ᅚ, gOto"
"3670270379","191035","9633","09 Jan 2018 08:37","34:12","2052","16-32","16,32","Dire","Wise Monkeys","Tr1cky, WTS, Exel, Diskover, KotikImba","Evil Corporation","Handsken, Kage, 黄幕途, Frost,"
"3670240370","191037","9633","09 Jan 2018 08:13","26:22","1582","36-16","36,16","Radiant","Mad Kings e-Sports","Atun, XDXAD, sl4d1n-, Benjaz, D♡","Midas Club","Arms, M-GOD, ᅚ, gOto, ██████████"
"3670232622","191036","9633","09 Jan 2018 08:10","20:55","1255","24-7","24,7","Radiant","team SOUTH","Kara , , , ,","Gorillaz-Pride","I´m Crazy ,sorry, Mogur, @WuDotA, Unknown,"
"3670225184","191035","9633","09 Jan 2018 08:01","21:27","1287","27-12","27,12","Radiant","Wise Monkeys","Tr1cky, WTS, Exel, Diskover, KotikImba","Evil Corporation","Handsken, Kage, 黄幕途, Frost,"
"3670141108","191006","9633","09 Jan 2018 06:56","25:25","1525","16-36","16,36","Dire","Komanda","young G, FishmanLFT5, Smiling Knight, Astral, KazLシ","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy"
"3670126295","191016","9633","09 Jan 2018 06:44","44:53","2693","44-31","44,31","Radiant","Gorillaz-Pride","I´m Crazy ,sorry, Mogur, @WuDotA, Unknown,","TEAM SOUTH","Kara , , , ,"
"3670056060","191006","9633","09 Jan 2018 05:56","39:47","2387","25-28","25,28","Radiant","Vega Squadron","CeMaTheSlayeR, Zayac, UnderShock, Palantimos, Blizzy","Komanda","young G, FishmanLFT5, Smiling Knight, Astral, KazLシ"
"3670005141","191001","9633","09 Jan 2018 05:21","43:18","2598","43-23","43,23","Radiant","team SOUTH","Kara , , , ,","Gorillaz-Pride","I´m Crazy ,sorry, Mogur, @WuDotA, Unknown,"
"3669942202","190992","9633","09 Jan 2018 04:39","44:41","2681","28-28","28,28","Radiant","Team Doggie","NoiA, HeStEJoE-RoTTeN, Gorgc, ＡＫＩ, Ar1se-","5 Anchors No Captain","Trixi, okcya, topson, nemphy, Unknown"
"3669870441","190963","9633","09 Jan 2018 03:57","50:50","3050","25-30","25,30","Dire","M19","Nίx, Sedoy, Nofear, nongrata`,","MEGA-LADA E-sports","ufir, 11, TTR, iMBa#4, Immersion fake"
"3669865768","190965","9633","09 Jan 2018 03:53","22:02","1322","26-3","26,3","Radiant","Team Doggie","NoiA, HeStEJoE-RoTTeN, Gorgc, ＡＫＩ, Ar1se-","5 Anchors No Captain","Trixi, okcya, topson, nemphy, Unknown"
"3669854923","190966","9633","09 Jan 2018 03:47","19:29","1169","9-28","9,28","Dire","TEAMMORIARTY","iLLusionisT, Flash, Inuy4sh4_, k A A N MVP, butelie","Team World","SVG, KaiSeR, Forev, Saksa, ana"
"3669775605","190953","9633","09 Jan 2018 03:08","37:28","2248","18-36","18,36","Dire","Nemiga Gaming","Twitch.tvErgon0, dsr, qazer, TheChosenOne, Funsterrr","HunkysFromZavod","Mariachi, КаНТ , USHUSHUSH, sphagnum, XaKoH"
"3669775093","190963","9633","09 Jan 2018 03:01","37:59","2279","36-34","36,34","Radiant","MEGA-LADA E-sports","ufir, 11, TTR, iMBa#4, Immersion fake","M19","Nίx, Sedoy, Nofear, nongrata`,"
"3669774665","190966","9633","09 Jan 2018 03:01","25:43","1543","14-25","14,25","Dire","TEAMMORIARTY","iLLusionisT, Flash, Inuy4sh4_, k A A N MVP, butelie","Team World","SVG, KaiSeR, Forev, Saksa, ana"
"3669773993","190965","9633","09 Jan 2018 03:02","27:11","1631","7-30","7,30","Dire","Team Doggie","NoiA, HeStEJoE-RoTTeN, Gorgc, ＡＫＩ, Ar1se-","5 Anchors No Captain","Trixi, okcya, topson, nemphy, Unknown"
"3669771534","190964","9633","09 Jan 2018 03:00","26:53","1613","24-15","24,15","Radiant","No Creativity","Scandal, Nefrit!?, Slander, MaTa,","The Brestomans","Las†her0-, KldncR, So bad, pio65 , ??"
"3669672435","190943","9633","09 Jan 2018 02:05","31:58","1918","33-14","33,14","Radiant","No Creativity","Scandal, Nefrit!?, Slander, MaTa,","The Brestomans","Las†her0-, KldncR, So bad, pio65 , ??"
"3669663527","190953","9633","09 Jan 2018 02:01","41:53","2513","22-43","22,43","Dire","Nemiga Gaming","Twitch.tvErgon0, dsr, qazer, TheChosenOne, Funsterrr","HunkysFromZavod","Mariachi, КаНТ , USHUSHUSH, sphagnum, XaKoH"
"3669608386","190938","9633","09 Jan 2018 01:28","20:59","1259","6-1","6,1","Radiant","EHOME","CTY, y`Maxine, Faith_bian, hym, old chicken","RUSH B","ddr, lt, EatMan, Shining, xy"
"3669581323","190933","9579","09 Jan 2018 01:15","23:52","1432","22-7","22,7","Radiant","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","Fnatic","pieliedie, EternaLEnVy, Ohaiyo, DJ, Abed"
"3669561629","190943","9633","09 Jan 2018 01:08","35:26","2126","22-18","22,18","Dire","No Creativity","Scandal, Nefrit!?, Slander, MaTa,","The Brestomans","Las†her0-, KldncR, So bad, pio65 , ??"
"3669554370","190936","9633","09 Jan 2018 12:56","28:31","1711","9-28","9,28","Dire","Rock.Young","Jixing, Gintoki, 垃圾君, Lin, Yp","Eclipse","June, jdh, shadow, June, ghost"
"3669545110","190934","9579","09 Jan 2018 12:50","35:55","2155","30-21","30,21","Radiant","LGD-GAMING","xNova, Chalice, fy, Somnus丶M, Ame","Invictus Gaming","Xxs, END, Q, Op, BoBoKa"
"3669505748","190938","9633","09 Jan 2018 12:33","33:21","2001","17-36","17,36","Dire","RUSH B","ddr, lt, EatMan, Shining, xy","EHOME","CTY, y`Maxine, Faith_bian, hym, old chicken"
"3669470453","190936","9633","09 Jan 2018 12:04","30:41","1841","15-25","15,25","Dire","Rock.Young","Jixing, Gintoki, 垃圾君, Lin, Yp","Eclipse","June, jdh, shadow, June, ghost"
"3669462612","190934","9579","09 Jan 2018 11:57","23:19","1399","12-18","12,18","Dire","Invictus Gaming","Xxs, END, Q, Op, BoBoKa","LGD-GAMING","xNova, Chalice, fy, Somnus丶M, Ame"
"3669457967","190933","9579","09 Jan 2018 12:01","44:23","2663","8-30","8,30","Dire","Fnatic","pieliedie, EternaLEnVy, Ohaiyo, DJ, Abed","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3669388238","190925","9633","09 Jan 2018 11:19","43:44","2624","38-19","38,19","Radiant","KEEN GAMING","天命, Rong, 影, 荧, dark","Sun Gaming","Mrrr, 跳刀跳刀丶, iceice, Waixi, 謎夢- `♥vt"
"3669370205","","9633","09 Jan 2018 10:53","26:33","1593","25-42","25,42","Dire","PG.Barracx","ramz?, Unknown, BrishGame4indo, Lesserblue, ShinymF","496 Vikings","Kira, DifferentHeaven, R҉tÈo҉D҉™, 10Gu!, Magical"
"3669307939","190913","9633","09 Jan 2018 10:07","37:37","2257","24-34","24,34","Dire","KEEN GAMING","天命, Rong, 影, 荧, dark","Sun Gaming","Mrrr, 跳刀跳刀丶, iceice, Waixi, 謎夢- `♥vt"
"3669302018","190915","9579","09 Jan 2018 10:03","25:08","1508","26-19","26,19","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","KG.LUMINOUS","ACE, xiaofu, yoona, MS,"
"3669300900","190921","9579","09 Jan 2018 10:06","22:42","1362","30-6","30,6","Radiant","Geek Fam","skemberlulu, Oli~, ChYuaN, MαrCh`ti8stage, Mskiinfnty.PH2n","Clutch Gamers","Velo, Joshua #5593, Chappie, Armel, FLYSOLO"
"3669297328","","9633","09 Jan 2018 10:06","26:37","1597","28-20","28,20","Radiant","496 Vikings","Kira, DifferentHeaven, R҉tÈo҉D҉™, 10Gu!, Magical","PG.Barracx","ramz?, Unknown, BrishGame4indo, Lesserblue, ShinymF"
"3669275546","","9633","09 Jan 2018 09:43","31:49","1909","14-11","14,11","Radiant","Execration.安博电竞","Kim0, Karl, Aebeng, raging-_-potato, yAj","TEAM FLASH","Xtinct, Deth-sama. , Syeonix, TrazaM, Mercury"
"3669231416","190913","9633","09 Jan 2018 09:07","38:47","2327","30-24","30,24","Radiant","KEEN GAMING","天命, Rong, 影, 荧, dark","Sun Gaming","Mrrr, 跳刀跳刀丶, iceice, Waixi, 謎夢- `♥vt"
"3669228773","190914","9579","09 Jan 2018 09:05","37:15","2235","29-24","29,24","Radiant","Geek Fam","skemberlulu, Oli~, ChYuaN, MαrCh`ti8stage, Mskiinfnty.PH2n","Clutch Gamers","Velo, Joshua #5593, Chappie, Armel, FLYSOLO"
"3669223136","190915","9579","09 Jan 2018 09:00","43:19","2599","25-36","25,36","Dire","KG.LUMINOUS","ACE, xiaofu, yoona, MS,","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3669192418","","9633","09 Jan 2018 08:34","39:06","2346","16-21","16,21","Radiant","Execration.安博电竞","Kim0, Karl, Aebeng, raging-_-potato, yAj","TEAM FLASH","Xtinct, Deth-sama. , Syeonix, TrazaM, Mercury"
"3669156467","","9633","09 Jan 2018 08:02","26:16","1576","13-36","13,36","Dire","Quid Pro Quo","Shanks, S-GOD, Yabish, Tino^,","BOOM ID","SaintDeLucaz, Jhocam, inYourdreaM, Khezcute, TeravisuParkur"
"3669150756","190909","9633","09 Jan 2018 08:00","31:16","1876","16-33","16,33","Dire","KG.LUMINOUS","ACE, xiaofu, yoona, MS,","LGD-GAMING","xNova, Chalice, fy, Somnus丶M, Ame"
"3669136916","","9633","09 Jan 2018 07:44","41:47","2507","33-19","33,19","Radiant","New Beginning","xfreedom, Net, Meracle♥L, ky xY `|, YamateH","Next Gen Aorus","HanBin, ĐạtBéBỏng, S A D B O Y, Unknown, Aloha"
"3669097495","","9633","09 Jan 2018 07:07","1:05:41","3941","23-42","23,42","Dire","Execration.安博电竞","Kim0, Karl, Aebeng, raging-_-potato, yAj","TEAM FLASH","Xtinct, Deth-sama. , Syeonix, TrazaM, Mercury"
"3669095658","","9633","09 Jan 2018 07:06","31:40","1900","17-30","17,30","Dire","Quid Pro Quo","Shanks, S-GOD, Yabish, Tino^,","BOOM ID","SaintDeLucaz, Jhocam, inYourdreaM, Khezcute, TeravisuParkur"
