,assists,deaths,duration,game_mode,hero_id,kills,leaver_status,lobby_type,match_id,party_size,player_slot,radiant_win,skill,start_time,version
229,9.0,2.0,1791.0,22.0,18.0,9.0,0.0,7.0,3671127376.0,,128.0,0.0,,1515581495.0,
230,27.0,7.0,2632.0,22.0,79.0,4.0,0.0,7.0,3648561820.0,,131.0,0.0,,1514556589.0,
231,9.0,10.0,1525.0,22.0,108.0,3.0,0.0,7.0,3648492668.0,,128.0,1.0,,1514554572.0,
232,24.0,8.0,2449.0,22.0,87.0,7.0,0.0,7.0,3648389226.0,,2.0,1.0,,1514551468.0,
233,39.0,12.0,3257.0,22.0,71.0,6.0,0.0,7.0,3648236744.0,1,4.0,1.0,,1514546419.0,21
234,18.0,5.0,2213.0,22.0,30.0,8.0,0.0,7.0,3646460581.0,,129.0,0.0,,1514465675.0,
235,5.0,2.0,1118.0,22.0,2.0,4.0,0.0,7.0,3646403413.0,,128.0,0.0,,1514463847.0,
236,12.0,8.0,1973.0,22.0,7.0,1.0,0.0,7.0,3646286624.0,1,128.0,1.0,,1514459833.0,21
237,19.0,12.0,3591.0,22.0,68.0,7.0,0.0,7.0,3644221774.0,1,128.0,0.0,,1514368092.0,21
238,17.0,13.0,2635.0,22.0,79.0,7.0,0.0,7.0,3642524140.0,,0.0,1.0,,1514290869.0,
239,26.0,7.0,2950.0,22.0,78.0,5.0,0.0,7.0,3626839268.0,,4.0,1.0,,1513617295.0,
240,2.0,3.0,1422.0,22.0,11.0,13.0,0.0,7.0,3626782966.0,,2.0,1.0,,1513615141.0,
241,17.0,4.0,2142.0,22.0,11.0,19.0,0.0,7.0,3626708713.0,,3.0,1.0,,1513612474.0,
242,17.0,3.0,2064.0,4.0,9.0,6.0,0.0,0.0,3626635482.0,,131.0,0.0,1,1513610064.0,
243,7.0,5.0,1556.0,4.0,39.0,8.0,0.0,0.0,3626541921.0,,2.0,0.0,1,1513607132.0,
244,15.0,9.0,2086.0,4.0,4.0,16.0,0.0,0.0,3626446757.0,,1.0,0.0,1,1513604249.0,
245,17.0,10.0,3085.0,22.0,1.0,9.0,0.0,7.0,3617723735.0,,1.0,1.0,,1513262346.0,
246,14.0,8.0,1948.0,22.0,26.0,3.0,0.0,7.0,3617651569.0,,1.0,0.0,,1513259981.0,
247,22.0,10.0,3745.0,22.0,11.0,14.0,0.0,7.0,3617324534.0,1,130.0,0.0,,1513248277.0,21
248,9.0,8.0,2060.0,22.0,68.0,2.0,0.0,7.0,3617257182.0,,4.0,0.0,,1513245246.0,
249,7.0,7.0,1998.0,22.0,18.0,3.0,0.0,7.0,3616332349.0,,132.0,1.0,,1513189324.0,
250,25.0,7.0,2216.0,22.0,26.0,5.0,0.0,7.0,3615893128.0,1,0.0,1.0,,1513172335.0,21
251,1.0,2.0,969.0,22.0,7.0,0.0,0.0,7.0,3615837806.0,,131.0,1.0,,1513170465.0,
252,13.0,7.0,2093.0,22.0,7.0,3.0,0.0,7.0,3615759809.0,,132.0,1.0,,1513167728.0,
253,18.0,13.0,3630.0,22.0,47.0,10.0,0.0,7.0,3607919543.0,,3.0,0.0,,1512826952.0,
254,13.0,10.0,2534.0,22.0,47.0,5.0,0.0,7.0,3607809929.0,,0.0,0.0,,1512823877.0,
255,13.0,5.0,2561.0,22.0,9.0,2.0,0.0,7.0,3606325242.0,,129.0,1.0,,1512755893.0,
256,9.0,14.0,1926.0,22.0,5.0,1.0,0.0,7.0,3606226299.0,,132.0,1.0,,1512752241.0,
257,11.0,6.0,2384.0,22.0,59.0,1.0,0.0,7.0,3606134325.0,2,131.0,0.0,,1512749118.0,21
258,19.0,2.0,1538.0,22.0,108.0,6.0,0.0,7.0,3606063247.0,1,3.0,1.0,,1512746841.0,21
259,4.0,6.0,2549.0,22.0,11.0,7.0,0.0,7.0,3605957443.0,,2.0,0.0,,1512743637.0,
260,7.0,9.0,1716.0,22.0,34.0,5.0,0.0,7.0,3605883777.0,1,1.0,0.0,,1512741441.0,21
261,17.0,13.0,3524.0,22.0,7.0,3.0,0.0,7.0,3601775919.0,,131.0,0.0,,1512545020.0,
262,2.0,4.0,1739.0,22.0,7.0,2.0,0.0,7.0,3601733239.0,,0.0,0.0,,1512542761.0,
263,13.0,7.0,2626.0,22.0,7.0,3.0,0.0,7.0,3601675730.0,,0.0,0.0,,1512539583.0,
264,11.0,12.0,2488.0,22.0,18.0,12.0,0.0,7.0,3601612656.0,,4.0,0.0,,1512535902.0,
265,18.0,6.0,2520.0,22.0,26.0,7.0,0.0,7.0,3601566617.0,,4.0,1.0,,1512532826.0,
266,13.0,2.0,2056.0,22.0,18.0,10.0,0.0,7.0,3601526957.0,,130.0,0.0,,1512529836.0,
267,10.0,9.0,2307.0,22.0,7.0,2.0,0.0,7.0,3601010935.0,2,1.0,0.0,,1512495581.0,21
268,20.0,4.0,1937.0,22.0,87.0,7.0,0.0,7.0,3600900148.0,1,128.0,0.0,,1512490969.0,21
269,7.0,8.0,1757.0,22.0,7.0,5.0,0.0,7.0,3600840440.0,,3.0,0.0,,1512488699.0,
270,23.0,17.0,3383.0,22.0,7.0,3.0,0.0,7.0,3599551035.0,,2.0,0.0,,1512427042.0,
271,13.0,11.0,1728.0,22.0,87.0,2.0,0.0,7.0,3595850530.0,,131.0,1.0,,1512261499.0,
272,20.0,6.0,3082.0,22.0,68.0,6.0,0.0,7.0,3595799348.0,,128.0,1.0,,1512257867.0,
273,22.0,20.0,4478.0,22.0,79.0,2.0,0.0,7.0,3595044725.0,,128.0,1.0,,1512227080.0,
274,16.0,4.0,3061.0,22.0,47.0,11.0,0.0,7.0,3594877798.0,,131.0,0.0,,1512222511.0,
275,11.0,4.0,2802.0,22.0,47.0,12.0,0.0,7.0,3594756835.0,,128.0,0.0,,1512219206.0,
276,16.0,7.0,2272.0,22.0,47.0,6.0,0.0,7.0,3594659124.0,,3.0,0.0,,1512216422.0,
277,21.0,6.0,2769.0,22.0,58.0,7.0,0.0,7.0,3593585795.0,,1.0,1.0,,1512169606.0,
278,31.0,12.0,4143.0,22.0,37.0,4.0,0.0,7.0,3593026968.0,,131.0,0.0,,1512143457.0,
279,12.0,6.0,2475.0,22.0,47.0,9.0,0.0,7.0,3592931314.0,2,130.0,0.0,,1512140429.0,21
280,13.0,6.0,2446.0,22.0,47.0,9.0,0.0,7.0,3592821527.0,,131.0,1.0,,1512137217.0,
281,22.0,6.0,2737.0,22.0,47.0,10.0,0.0,7.0,3592618881.0,,130.0,0.0,,1512131103.0,
282,15.0,6.0,1872.0,22.0,47.0,9.0,0.0,7.0,3592540061.0,,2.0,1.0,,1512128521.0,
283,15.0,14.0,2369.0,22.0,47.0,6.0,0.0,7.0,3592459931.0,,130.0,1.0,,1512125584.0,
284,12.0,2.0,1555.0,22.0,47.0,6.0,0.0,7.0,3592409038.0,,2.0,1.0,,1512123531.0,
285,17.0,11.0,2903.0,22.0,79.0,2.0,0.0,7.0,3591845122.0,,128.0,0.0,,1512095155.0,
286,11.0,3.0,1900.0,22.0,45.0,5.0,0.0,7.0,3591809980.0,,2.0,1.0,,1512092726.0,
287,14.0,9.0,1528.0,22.0,87.0,4.0,0.0,7.0,3591778697.0,,129.0,1.0,,1512090556.0,
288,24.0,5.0,2359.0,22.0,79.0,2.0,0.0,7.0,3591740934.0,1,3.0,1.0,,1512087410.0,21
289,21.0,11.0,2677.0,22.0,26.0,6.0,0.0,7.0,3591703333.0,1,130.0,0.0,,1512084302.0,21
290,2.0,1.0,513.0,22.0,50.0,1.0,0.0,7.0,3591691567.0,,128.0,0.0,,1512083326.0,
291,10.0,15.0,2540.0,22.0,30.0,4.0,0.0,7.0,3591517445.0,,131.0,1.0,,1512071462.0,
292,15.0,6.0,2138.0,22.0,11.0,13.0,0.0,7.0,3591452755.0,1,3.0,1.0,,1512068255.0,21
293,9.0,8.0,1929.0,22.0,16.0,2.0,0.0,7.0,3591400613.0,1,128.0,1.0,,1512065862.0,21
294,27.0,13.0,3111.0,22.0,68.0,8.0,0.0,7.0,3591244809.0,,132.0,0.0,,1512059510.0,
295,4.0,25.0,1354.0,22.0,67.0,0.0,0.0,7.0,3591191913.0,,128.0,1.0,,1512057621.0,
296,5.0,7.0,1565.0,22.0,67.0,5.0,0.0,7.0,3591130511.0,1,128.0,1.0,,1512055546.0,21
297,8.0,5.0,3017.0,22.0,109.0,8.0,0.0,7.0,3591014839.0,,1.0,1.0,,1512052088.0,
298,18.0,8.0,2495.0,22.0,41.0,3.0,0.0,7.0,3590911848.0,,0.0,0.0,,1512049001.0,
299,25.0,11.0,3531.0,22.0,67.0,16.0,0.0,7.0,3589809193.0,1,132.0,1.0,,1511992815.0,21
300,12.0,8.0,2487.0,22.0,41.0,6.0,0.0,7.0,3589757427.0,,3.0,0.0,,1511989213.0,
301,16.0,10.0,2570.0,22.0,11.0,12.0,0.0,7.0,3589703295.0,1,0.0,0.0,,1511985989.0,21
302,20.0,9.0,2871.0,22.0,67.0,8.0,0.0,7.0,3589640669.0,,132.0,1.0,,1511982645.0,
303,15.0,5.0,2752.0,22.0,67.0,11.0,0.0,7.0,3589567663.0,1,4.0,0.0,,1511979288.0,21
304,8.0,2.0,1156.0,22.0,67.0,0.0,0.0,7.0,3589211790.0,,132.0,0.0,,1511965636.0,
305,27.0,2.0,2307.0,22.0,67.0,8.0,0.0,7.0,3588901807.0,,130.0,0.0,,1511955240.0,
306,30.0,7.0,3439.0,22.0,67.0,13.0,0.0,7.0,3588693810.0,,3.0,1.0,,1511946049.0,
307,19.0,4.0,2387.0,22.0,67.0,14.0,0.0,7.0,3588632790.0,,129.0,0.0,,1511943068.0,
308,20.0,12.0,3138.0,22.0,40.0,6.0,0.0,7.0,3587630928.0,,4.0,0.0,,1511882479.0,
309,12.0,9.0,3348.0,22.0,47.0,11.0,0.0,7.0,3587512484.0,,132.0,1.0,,1511878454.0,
310,15.0,8.0,2663.0,22.0,47.0,11.0,0.0,7.0,3587413353.0,,132.0,1.0,,1511875246.0,
311,24.0,8.0,3241.0,22.0,67.0,20.0,0.0,7.0,3587108627.0,1,0.0,1.0,,1511863867.0,21
312,9.0,5.0,1905.0,22.0,94.0,3.0,0.0,7.0,3587055845.0,,128.0,1.0,,1511861442.0,
313,4.0,10.0,1861.0,22.0,47.0,1.0,0.0,7.0,3584260403.0,,0.0,0.0,,1511713570.0,
314,22.0,6.0,2370.0,22.0,47.0,7.0,0.0,7.0,3584175473.0,,128.0,0.0,,1511710644.0,
315,17.0,8.0,3053.0,22.0,47.0,14.0,0.0,7.0,3583721702.0,,132.0,0.0,,1511697195.0,
316,13.0,8.0,2775.0,22.0,47.0,8.0,0.0,7.0,3583599204.0,,3.0,1.0,,1511693205.0,
317,20.0,14.0,3327.0,22.0,47.0,24.0,0.0,7.0,3583483928.0,,4.0,0.0,,1511689219.0,
318,20.0,3.0,1762.0,22.0,37.0,1.0,0.0,7.0,3582240507.0,,2.0,1.0,,1511632610.0,
319,16.0,4.0,1846.0,22.0,47.0,9.0,0.0,7.0,3582168268.0,,132.0,0.0,,1511630154.0,
320,17.0,6.0,1990.0,22.0,47.0,18.0,0.0,7.0,3582092767.0,,4.0,1.0,,1511627734.0,
321,25.0,4.0,2313.0,22.0,47.0,10.0,0.0,7.0,3581907032.0,,129.0,0.0,,1511622412.0,
322,10.0,1.0,1377.0,22.0,47.0,4.0,0.0,7.0,3581835997.0,,3.0,1.0,,1511620477.0,
323,6.0,7.0,1651.0,22.0,8.0,1.0,0.0,7.0,3580287983.0,,132.0,1.0,,1511555011.0,
324,25.0,11.0,4064.0,22.0,37.0,4.0,0.0,7.0,3580064256.0,,129.0,1.0,,1511545229.0,
325,17.0,3.0,1887.0,22.0,47.0,6.0,0.0,7.0,3579993570.0,,2.0,1.0,,1511542629.0,
326,12.0,13.0,2772.0,22.0,30.0,4.0,0.0,7.0,3579890658.0,,130.0,1.0,,1511539146.0,
327,11.0,3.0,1929.0,22.0,47.0,3.0,0.0,7.0,3579799415.0,,2.0,1.0,,1511536326.0,
328,17.0,2.0,1571.0,22.0,47.0,9.0,0.0,7.0,3579716653.0,,2.0,1.0,,1511533904.0,
329,20.0,5.0,1806.0,22.0,47.0,21.0,0.0,7.0,3579635265.0,,2.0,1.0,,1511531548.0,
330,4.0,5.0,1619.0,22.0,11.0,6.0,0.0,7.0,3579527753.0,,2.0,0.0,,1511528430.0,
331,15.0,5.0,2783.0,22.0,8.0,12.0,0.0,7.0,3579422926.0,,130.0,0.0,,1511525189.0,
332,5.0,3.0,1539.0,22.0,8.0,5.0,0.0,7.0,3579363959.0,,1.0,1.0,,1511523161.0,
333,27.0,15.0,3838.0,22.0,47.0,17.0,0.0,7.0,3578248515.0,,3.0,0.0,,1511459990.0,
334,3.0,9.0,1349.0,22.0,11.0,2.0,0.0,7.0,3578201106.0,,1.0,0.0,,1511458050.0,
335,14.0,13.0,2724.0,22.0,18.0,9.0,0.0,7.0,3578121305.0,,1.0,0.0,,1511454850.0,
336,8.0,7.0,2160.0,22.0,18.0,5.0,0.0,7.0,3577457990.0,1,132.0,1.0,,1511431432.0,21
337,10.0,6.0,2818.0,22.0,18.0,13.0,0.0,7.0,3577386889.0,1,3.0,1.0,,1511428087.0,21
338,10.0,4.0,2137.0,22.0,18.0,3.0,0.0,7.0,3577333798.0,1,130.0,1.0,,1511425508.0,21
339,12.0,12.0,2820.0,22.0,18.0,6.0,0.0,7.0,3576359595.0,,131.0,1.0,,1511365443.0,
340,6.0,8.0,2485.0,22.0,18.0,4.0,0.0,7.0,3576280653.0,,0.0,0.0,,1511362544.0,
341,10.0,3.0,1910.0,22.0,18.0,12.0,0.0,7.0,3576028379.0,1,0.0,1.0,,1511354073.0,21
342,3.0,4.0,1568.0,22.0,18.0,5.0,0.0,7.0,3575963812.0,,131.0,1.0,,1511351767.0,
343,4.0,1.0,1447.0,22.0,18.0,7.0,0.0,7.0,3575915170.0,1,1.0,1.0,,1511349890.0,21
344,7.0,6.0,2155.0,22.0,18.0,7.0,0.0,7.0,3574976440.0,,128.0,1.0,,1511290348.0,
345,7.0,2.0,1791.0,22.0,18.0,7.0,0.0,7.0,3574927082.0,,3.0,1.0,,1511287919.0,
346,6.0,1.0,1701.0,22.0,18.0,5.0,0.0,7.0,3574512401.0,,4.0,1.0,,1511271789.0,
347,3.0,1.0,1195.0,22.0,18.0,0.0,0.0,7.0,3573209294.0,,3.0,1.0,,1511197754.0,
348,16.0,7.0,2196.0,22.0,18.0,8.0,0.0,7.0,3572621066.0,1,131.0,0.0,,1511176158.0,21
349,12.0,8.0,3518.0,22.0,11.0,4.0,0.0,7.0,3571362876.0,,132.0,1.0,,1511105031.0,
350,10.0,5.0,2429.0,22.0,18.0,12.0,0.0,7.0,3571066883.0,,4.0,1.0,,1511096213.0,
351,15.0,8.0,2490.0,22.0,11.0,12.0,0.0,7.0,3570681384.0,,129.0,0.0,,1511083937.0,
352,15.0,7.0,3342.0,22.0,18.0,13.0,0.0,7.0,3568754530.0,,0.0,1.0,,1511006061.0,
353,13.0,7.0,2622.0,22.0,18.0,11.0,0.0,7.0,3568659334.0,,128.0,0.0,,1511002987.0,
354,22.0,10.0,3520.0,22.0,11.0,5.0,0.0,7.0,3568421021.0,,0.0,0.0,,1510994387.0,
355,27.0,3.0,2165.0,22.0,35.0,9.0,0.0,7.0,3567551902.0,,2.0,1.0,,1510946843.0,
356,16.0,8.0,3231.0,22.0,1.0,15.0,0.0,7.0,3567446543.0,3,2.0,1.0,,1510942202.0,20
357,23.0,6.0,3488.0,22.0,76.0,13.0,0.0,7.0,3567337457.0,,130.0,0.0,,1510938114.0,
358,5.0,6.0,1800.0,22.0,9.0,4.0,0.0,7.0,3567268029.0,,0.0,0.0,,1510935712.0,
359,8.0,9.0,2486.0,22.0,47.0,9.0,0.0,7.0,3567173937.0,,0.0,0.0,,1510932717.0,
360,11.0,7.0,2916.0,22.0,18.0,10.0,0.0,7.0,3567049495.0,,128.0,1.0,,1510929057.0,
361,6.0,5.0,1635.0,22.0,18.0,5.0,0.0,7.0,3566970791.0,,3.0,1.0,,1510926842.0,
362,24.0,9.0,2628.0,22.0,11.0,8.0,0.0,7.0,3566714326.0,1,1.0,1.0,,1510919020.0,20
363,14.0,10.0,2523.0,22.0,18.0,9.0,0.0,7.0,3566627226.0,,128.0,1.0,,1510915925.0,
364,13.0,8.0,2076.0,22.0,18.0,7.0,0.0,7.0,3566564199.0,,129.0,1.0,,1510913346.0,
365,10.0,4.0,2187.0,22.0,18.0,14.0,0.0,7.0,3566490847.0,,1.0,1.0,,1510910104.0,
366,5.0,11.0,1613.0,22.0,18.0,1.0,0.0,7.0,3566442904.0,,3.0,0.0,,1510907909.0,
367,8.0,12.0,3016.0,22.0,44.0,8.0,0.0,7.0,3564974133.0,2,0.0,0.0,,1510836512.0,20
368,11.0,9.0,1890.0,22.0,18.0,6.0,0.0,7.0,3564905402.0,,3.0,0.0,,1510834110.0,
369,4.0,7.0,2222.0,22.0,18.0,4.0,0.0,7.0,3564811060.0,,128.0,1.0,,1510830483.0,
370,14.0,9.0,3330.0,22.0,18.0,10.0,0.0,7.0,3563371889.0,,1.0,0.0,,1510753297.0,
371,6.0,2.0,1591.0,22.0,11.0,9.0,0.0,7.0,3561687288.0,1,132.0,0.0,,1510665937.0,20
372,9.0,6.0,2575.0,22.0,18.0,12.0,0.0,7.0,3561599647.0,,131.0,1.0,,1510662995.0,
373,4.0,7.0,1647.0,22.0,18.0,1.0,0.0,7.0,3561540260.0,1,2.0,0.0,,1510660841.0,20
374,15.0,4.0,1972.0,22.0,16.0,7.0,0.0,7.0,3560024978.0,,0.0,1.0,,1510583522.0,
375,15.0,9.0,2633.0,22.0,56.0,7.0,0.0,7.0,3558240916.0,3,130.0,1.0,,1510496690.0,20
376,5.0,9.0,1508.0,22.0,99.0,0.0,0.0,7.0,3558168523.0,,0.0,0.0,,1510494604.0,
377,8.0,10.0,2168.0,22.0,114.0,2.0,0.0,7.0,3558059934.0,,128.0,1.0,,1510491521.0,
378,19.0,9.0,2369.0,22.0,53.0,4.0,0.0,7.0,3556350564.0,,131.0,0.0,,1510421066.0,
379,8.0,6.0,1949.0,22.0,16.0,4.0,0.0,7.0,3556272270.0,,128.0,1.0,,1510418642.0,
380,15.0,14.0,2492.0,22.0,16.0,5.0,0.0,7.0,3556163853.0,,3.0,0.0,,1510415469.0,
381,10.0,11.0,3111.0,22.0,16.0,9.0,0.0,7.0,3556019976.0,,0.0,0.0,,1510411527.0,
382,14.0,6.0,2570.0,22.0,18.0,11.0,0.0,7.0,3555878179.0,,1.0,1.0,,1510407713.0,
383,10.0,15.0,2533.0,22.0,18.0,3.0,0.0,7.0,3555770876.0,,132.0,1.0,,1510404774.0,
384,17.0,12.0,3177.0,22.0,18.0,14.0,0.0,7.0,3555645302.0,,131.0,0.0,,1510401148.0,
385,5.0,8.0,1727.0,22.0,16.0,3.0,0.0,7.0,3555574088.0,,2.0,0.0,,1510398900.0,
386,2.0,6.0,1496.0,22.0,16.0,0.0,0.0,7.0,3555514905.0,,1.0,0.0,,1510396918.0,
387,23.0,6.0,3058.0,22.0,16.0,4.0,0.0,7.0,3555406688.0,,132.0,1.0,,1510393030.0,
388,26.0,9.0,3204.0,22.0,45.0,7.0,0.0,7.0,3553951442.0,1,4.0,1.0,,1510325398.0,20
389,17.0,3.0,2021.0,22.0,30.0,4.0,0.0,7.0,3552248705.0,,129.0,0.0,,1510242992.0,
390,22.0,7.0,3153.0,22.0,44.0,12.0,0.0,7.0,3550367581.0,,131.0,1.0,,1510152042.0,
391,11.0,7.0,2345.0,22.0,80.0,2.0,0.0,7.0,3548490049.0,,1.0,0.0,,1510061764.0,
392,15.0,11.0,2650.0,22.0,38.0,4.0,0.0,7.0,3548381009.0,,4.0,0.0,,1510058485.0,
393,10.0,14.0,2017.0,22.0,64.0,4.0,0.0,7.0,3548299777.0,2,4.0,0.0,,1510055836.0,20
394,16.0,9.0,3055.0,22.0,67.0,6.0,0.0,7.0,3547101210.0,2,0.0,0.0,,1509987707.0,20
395,26.0,3.0,2100.0,22.0,67.0,17.0,0.0,7.0,3547022697.0,,0.0,1.0,,1509984813.0,
396,9.0,6.0,2331.0,22.0,9.0,2.0,0.0,7.0,3545116773.0,,128.0,0.0,,1509900871.0,
397,18.0,9.0,2891.0,22.0,16.0,4.0,0.0,7.0,3545014726.0,,131.0,0.0,,1509897390.0,
398,16.0,13.0,2509.0,22.0,45.0,5.0,0.0,7.0,3542261887.0,,131.0,1.0,,1509801322.0,
399,32.0,14.0,3924.0,22.0,45.0,16.0,0.0,7.0,3542075853.0,,3.0,1.0,,1509796574.0,
400,16.0,10.0,2466.0,22.0,45.0,6.0,0.0,7.0,3541960966.0,,128.0,1.0,,1509793285.0,
401,24.0,7.0,2189.0,22.0,45.0,4.0,0.0,7.0,3541856790.0,,129.0,0.0,,1509790072.0,
402,9.0,15.0,1911.0,22.0,98.0,7.0,0.0,7.0,3541778355.0,,132.0,1.0,,1509787566.0,
403,21.0,10.0,2503.0,22.0,114.0,10.0,0.0,7.0,3540686250.0,2,129.0,0.0,,1509738320.0,20
404,24.0,5.0,2285.0,22.0,114.0,9.0,0.0,7.0,3540480143.0,2,1.0,1.0,,1509730627.0,20
405,8.0,11.0,2330.0,22.0,44.0,3.0,1.0,0.0,3540009075.0,1,4.0,0.0,1,1509717466.0,20
406,7.0,9.0,1553.0,22.0,44.0,2.0,0.0,7.0,3539931710.0,,3.0,0.0,,1509715485.0,
407,5.0,10.0,2120.0,22.0,18.0,1.0,0.0,7.0,3537471905.0,,1.0,0.0,,1509620035.0,
408,7.0,5.0,2368.0,22.0,18.0,11.0,0.0,7.0,3533319691.0,,131.0,0.0,2,1509450235.0,
409,10.0,9.0,2508.0,22.0,11.0,16.0,0.0,7.0,3532295017.0,,4.0,0.0,2,1509393874.0,
410,14.0,10.0,2572.0,22.0,25.0,13.0,0.0,7.0,3532219809.0,,132.0,1.0,2,1509389882.0,
411,3.0,6.0,2490.0,22.0,34.0,1.0,0.0,7.0,3531692150.0,,128.0,1.0,1,1509370451.0,
412,1.0,7.0,1399.0,22.0,18.0,2.0,0.0,7.0,3531631745.0,,130.0,1.0,1,1509368645.0,
413,20.0,9.0,2746.0,22.0,42.0,3.0,0.0,7.0,3530351635.0,,132.0,0.0,2,1509301940.0,
414,13.0,1.0,2125.0,22.0,18.0,14.0,0.0,7.0,3529244493.0,,131.0,0.0,2,1509264773.0,
415,10.0,5.0,2630.0,22.0,1.0,3.0,0.0,7.0,3528417600.0,,129.0,1.0,1,1509222625.0,
416,13.0,7.0,2488.0,22.0,7.0,1.0,0.0,7.0,3527208100.0,,132.0,1.0,2,1509181878.0,
417,28.0,11.0,3563.0,22.0,18.0,16.0,0.0,7.0,3526392190.0,,129.0,0.0,,1509139053.0,
418,12.0,9.0,2181.0,22.0,18.0,3.0,0.0,7.0,3525810982.0,2,131.0,1.0,1,1509114812.0,20
419,19.0,6.0,2903.0,22.0,18.0,17.0,0.0,7.0,3525700517.0,,131.0,0.0,,1509111375.0,
420,9.0,3.0,1647.0,22.0,18.0,7.0,0.0,7.0,3525194222.0,,132.0,0.0,2,1509091795.0,
421,11.0,8.0,2494.0,22.0,18.0,8.0,0.0,7.0,3525130342.0,,128.0,0.0,2,1509088789.0,
422,11.0,4.0,869.0,4.0,39.0,18.0,0.0,0.0,3525105509.0,,131.0,0.0,1,1509087587.0,
